decades_since_2020_Sept,date,rank, rank_norm, title,main_artist,featured_artists
0.3948531358159912,2024-08-17,138,0.08512565307587486,Promotion,'¥$: Kanye West',"""'Ty Dolla $ign', 'Future'"""
0.3948531358159912,2024-08-17,141,0.0842151921066519,"I Love You, I'm Sorry",'Gracie Abrams',"""None"""
0.3948531358159912,2024-08-17,151,0.08137884587711594,Fried,'¥$: Kanye West',"""'Ty Dolla $ign'"""
0.3948531358159912,2024-08-17,154,0.08058229640253803,Slide,'¥$: Kanye West',"""'Ty Dolla $ign'"""
0.3948531358159912,2024-08-17,158,0.079555728417573,Casual,'Chappell Roan',"""None"""
0.3948531358159912,2024-08-17,193,0.07198157507486945,Black Friday (Pretty Like The Sun),'Lost Frequencies',"""'Tom Odell'"""
0.3948531358159912,2024-08-17,195,0.0716114874039433,Nel,'Fuerza Regida',"""None"""
0.3967698937568455,2024-08-24,47,0.14586499149789456,It's Up,'Drake',"""'Young Thug', '21 Savage'"""
0.3967698937568455,2024-08-24,58,0.13130643285972254,Why Why Why,'Shawn Mendes',"""None"""
0.3967698937568455,2024-08-24,158,0.079555728417573,Blue Green Red,'Drake',"""None"""
0.3967698937568455,2024-08-24,176,0.07537783614444091,Active,'Asake',"""'Travis Scott'"""
0.3967698937568455,2024-08-24,178,0.07495316889958614,So Fe,'Grelo',"""None"""
0.3967698937568455,2024-08-24,190,0.07254762501100116,Double Life,'Pharrell Williams',"""None"""
0.39868665169769985,2024-08-31,2,0.7071067811865475,Die With A Smile,'Lady Gaga',"""'Bruno Mars'"""
0.39868665169769985,2024-08-31,15,0.2581988897471611,New Woman,'LISA',"""'Rosalia'"""
0.39868665169769985,2024-08-31,43,0.15249857033260467,Wrong Ones,'Post Malone',"""'Tim McGraw'"""
0.39868665169769985,2024-08-31,52,0.1386750490563073,Losers,'Post Malone',"""'Jelly Roll'"""
0.39868665169769985,2024-08-31,62,0.1270001270001905,California Sober,'Post Malone',"""'Chris Stapleton'"""
0.39868665169769985,2024-08-31,87,0.10721125348377948,What Don't Belong To Me,'Post Malone',"""None"""
0.39868665169769985,2024-08-31,99,0.10050378152592121,Finer Things,'Post Malone',"""'Hank Williams Jr.'"""
0.39868665169769985,2024-08-31,109,0.09578262852211514,Yours,'Post Malone',"""None"""
0.39868665169769985,2024-08-31,110,0.09534625892455924,Nosedive,'Post Malone',"""'Lainey Wilson'"""
0.39868665169769985,2024-08-31,134,0.08638684255813601,"Aaj Ki Raat (From ""Stree 2"")",'Madhubanti Bagchi',"""'Divya Kumar', 'Sachin-Jigar'"""
0.39868665169769985,2024-08-31,136,0.08574929257125441,Have The Heart,'Post Malone',"""'Dolly Parton'"""
0.39868665169769985,2024-08-31,138,0.08512565307587486,Uwaie,'Kapo',"""None"""
0.39868665169769985,2024-08-31,162,0.07856742013183861,Goes Without Saying,'Post Malone',"""'Brad Paisley'"""
0.39868665169769985,2024-08-31,183,0.07392212709545729,Missin' You Like This,'Post Malone',"""'Luke Combs'"""
0.39868665169769985,2024-08-31,190,0.07254762501100116,Pretty Slowly,'Benson Boone',"""None"""
0.39868665169769985,2024-08-31,198,0.07106690545187015,Hide My Gun,'Post Malone',"""'HARDY'"""
0.4006034096385542,2024-09-07,2,0.7071067811865475,Taste,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,15,0.2581988897471611,Good Graces,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,16,0.25,Bed Chem,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,22,0.21320071635561041,Juno,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,23,0.20851441405707477,Sharpest Tool,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,25,0.2,Coincidence,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,30,0.18257418583505536,Slim Pickins,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,35,0.1690308509457033,Dumb & Poetic,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,39,0.16012815380508713,Don't Smile,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,45,0.14907119849998599,Lie To Girls,'Sabrina Carpenter',"""None"""
0.4006034096385542,2024-09-07,75,0.11547005383792514,Wonderwall,'Oasis',"""None"""
0.4006034096385542,2024-09-07,91,0.10482848367219183,Drugs You Should Try It,'Travis Scott',"""None"""
0.4006034096385542,2024-09-07,103,0.09853292781642932,Se Me Olvida,'Maisak',"""'Feid'"""
0.4006034096385542,2024-09-07,134,0.08638684255813601,We Pray,'Coldplay',"""'Little Simz', 'Burna Boy', 'Elyanna', 'TINI'"""
0.4006034096385542,2024-09-07,139,0.08481889296799709,Sailor Song,'Gigi Perez',"""None"""
0.4006034096385542,2024-09-07,157,0.07980868844676221,Los Cuadros,'Peso Pluma',"""'Tito Double P'"""
0.4006034096385542,2024-09-07,183,0.07392212709545729,Carry You Home,'Ale',"""'Warren'"""
0.4006034096385542,2024-09-07,196,0.07142857142857142,Don't Look Back In Anger,'Oasis',"""None"""
0.4025201675794085,2024-09-14,17,0.24253562503633297,Crazy,'LE SSERAFIM',"""None"""
0.4025201675794085,2024-09-14,127,0.08873565094161139,Tailor Swif,'A$AP Rocky',"""None"""
0.4025201675794085,2024-09-14,129,0.08804509063256238,Peligrosa,'FloyyMenor',"""None"""
0.4025201675794085,2024-09-14,140,0.08451542547285165,Dos Dias,'Tito Double P',"""'Peso Pluma'"""
0.4025201675794085,2024-09-14,144,0.08333333333333333,No Face,'Drake',"""None"""
0.4025201675794085,2024-09-14,159,0.07930515857181442,Circadian Rhythm,'Drake',"""None"""
0.4025201675794085,2024-09-14,162,0.07856742013183861,Baby I'm Back,'The Kid LAROI',"""None"""
0.4025201675794085,2024-09-14,195,0.0716114874039433,"Aayi Nai (From ""Stree 2"")",'Pawan Singh',"""'Simran Choudhary', 'Divya Kumar', 'Sachin-Jigar'"""
0.40443692552026284,2024-09-21,3,0.5773502691896258,The Emptiness Machine,'Linkin Park',"""None"""
0.40443692552026284,2024-09-21,17,0.24253562503633297,Neva Play,'Megan Thee Stallion',"""'RM'"""
0.40443692552026284,2024-09-21,102,0.09901475429766744,Faint,'Linkin Park',"""None"""
0.40443692552026284,2024-09-21,105,0.09759000729485333,El Lokeron,'Tito Double P',"""None"""
0.40443692552026284,2024-09-21,145,0.08304547985373997,Diet Pepsi,'Addison Rae',"""None"""
0.40443692552026284,2024-09-21,159,0.07930515857181442,Touch,'KATSEYE',"""None"""
0.40443692552026284,2024-09-21,183,0.07392212709545729,Disco,'Surf Curse',"""None"""
0.40443692552026284,2024-09-21,184,0.07372097807744857,One Step Closer,'Linkin Park',"""None"""
0.40443692552026284,2024-09-21,191,0.07235746052924216,I Adore You,'HUGEL',"""'Topic', 'Arash', 'Daecolm'"""
0.40443692552026284,2024-09-21,192,0.07216878364870323,Escapate,'Tito Double P',"""'Chino Pacas'"""
0.40443692552026284,2024-09-21,194,0.07179581586177382,Can't Stop,'Red Hot Chili Peppers',"""None"""
0.40443692552026284,2024-09-21,199,0.07088812050083358,You Shook Me All Night Long,'AC',"""'DC'"""
0.40443692552026284,2024-09-21,200,0.07071067811865475,Sex On Fire,'Kings Of Leon',"""None"""
0.40635368346111717,2024-09-28,10,0.31622776601683794,Dancing In The Flames,'The Weeknd',"""None"""
0.40635368346111717,2024-09-28,16,0.25,All Red,'Playboi Carti',"""None"""
0.40635368346111717,2024-09-28,19,0.22941573387056174,It's Ok I'm Ok,'Tate McRae',"""None"""
0.40635368346111717,2024-09-28,65,0.12403473458920847,Bad Dreams,'Teddy Swims',"""None"""
0.40635368346111717,2024-09-28,91,0.10482848367219183,Talk Talk,'Charli',"""'c x', 'Troye Sivan'"""
0.40635368346111717,2024-09-28,105,0.09759000729485333,Despues de Las 1,'Cris Mj',"""'FloyyMenor'"""
0.40635368346111717,2024-09-28,112,0.0944911182523068,Rey Sin Reina,'Julion Alvarez y Su Norteno Banda',"""None"""
0.40635368346111717,2024-09-28,198,0.07106690545187015,Linger,'The Cranberries',"""None"""
0.4082704414019715,2024-10-05,39,0.16012815380508713,Teflon Don,'Future',"""None"""
0.4082704414019715,2024-10-05,43,0.15249857033260467,Heavy Is The Crown,'Linkin Park',"""None"""
0.4082704414019715,2024-10-05,46,0.14744195615489714,Lil Demon,'Future',"""None"""
0.4082704414019715,2024-10-05,54,0.13608276348795434,Too Fast,'Future',"""None"""
0.4082704414019715,2024-10-05,56,0.1336306209562122,Ski,'Future',"""None"""
0.4082704414019715,2024-10-05,69,0.1203858530857692,Plutoski,'Future',"""None"""
0.4082704414019715,2024-10-05,81,0.1111111111111111,Una Velita,'Bad Bunny',"""None"""
0.4082704414019715,2024-10-05,95,0.10259783520851541,Keep Up,'Odetari',"""None"""
0.4082704414019715,2024-10-05,96,0.10206207261596577,Embrace It,'Ndotz',"""None"""
0.4082704414019715,2024-10-05,129,0.08804509063256238,Ready To Cook Up,'Future',"""None"""
0.4082704414019715,2024-10-05,146,0.0827605888602368,Ocean,'Future',"""None"""
0.4082704414019715,2024-10-05,161,0.07881104062391006,Burning Down,'Ale',"""'Warren'"""
0.4101871993428258,2024-10-12,3,0.5773502691896258,Timeless,'The Weeknd',"""'Playboi Carti'"""
0.4101871993428258,2024-10-12,54,0.13608276348795434,Q U E V A S H A C E R H O Y ?,'Omar Courtz',"""'De La Rose'"""
0.4101871993428258,2024-10-12,71,0.11867816581938533,Soltera,'Shakira',"""None"""
0.4101871993428258,2024-10-12,166,0.07761505257063328,Tu Boda,'Oscar Maydon',"""'Fuerza Regida'"""
0.4101871993428258,2024-10-12,180,0.07453559924999299,New Drop,'Don Toliver',"""None"""
0.41210395728368016,2024-10-19,38,0.16222142113076254,Moonlit Floor,'LISA',"""None"""
0.41210395728368016,2024-10-19,53,0.13736056394868904,Otonoke,'Creepy Nuts',"""None"""
0.41210395728368016,2024-10-19,129,0.08804509063256238,Don't Dream It's Over,'Crowded House',"""None"""
0.41210395728368016,2024-10-19,156,0.08006407690254357,All My Love,'Coldplay',"""None"""
0.41210395728368016,2024-10-19,171,0.07647191129018725,Thick Of It,'KSI',"""'Trippie Redd'"""
0.4140207152245345,2024-10-26,3,0.5773502691896258,Mantra,'JENNIE',"""None"""
0.4140207152245345,2024-10-26,20,0.22360679774997896,Sympathy Is A Knife,'Charli',"""'c x', 'Ariana Grande'"""
0.4140207152245345,2024-10-26,27,0.19245008972987526,Up,'KARINA',"""None"""
0.4140207152245345,2024-10-26,48,0.14433756729740646,25,'Rod Wave',"""None"""
0.4140207152245345,2024-10-26,131,0.0873704056661038,365,'Charli',"""'c x'"""
0.4140207152245345,2024-10-26,134,0.08638684255813601,Whatchu Kno About Me,'GloRilla',"""'Se', 'yy Red'"""
0.4140207152245345,2024-10-26,159,0.07930515857181442,Super Tuna,'JIN',"""None"""
0.4140207152245345,2024-10-26,162,0.07856742013183861,"Love, Money, Fame",'SEVENTEEN',"""'DJ Khaled'"""
0.4140207152245345,2024-10-26,166,0.07761505257063328,Last Lap,'Rod Wave',"""None"""
0.4140207152245345,2024-10-26,174,0.07580980435789034,Sparks,'Coldplay',"""None"""
0.4140207152245345,2024-10-26,180,0.07453559924999299,Ay Mama,'Tito Double P',"""'Grupo Frontera'"""
0.4140207152245345,2024-10-26,197,0.07124704998790965,It Will Rain,'Bruno Mars',"""None"""
0.4140207152245345,2024-10-26,199,0.07088812050083358,Club Classics,'Charli',"""'c x'"""
0.4159374731653888,2024-11-02,1,1.0,APT.,'ROSE',"""'Bruno Mars'"""
0.4159374731653888,2024-11-02,8,0.35355339059327373,Love Somebody,'Morgan Wallen',"""None"""
0.4159374731653888,2024-11-02,23,0.20851441405707477,Story Of My Life,'One Direction',"""None"""
0.4159374731653888,2024-11-02,30,0.18257418583505536,Whiplash,'aespa',"""None"""
0.4159374731653888,2024-11-02,46,0.14744195615489714,That’s So True,'Gracie Abrams',"""None"""
0.4159374731653888,2024-11-02,55,0.13483997249264842,What Makes You Beautiful,'One Direction',"""None"""
0.4159374731653888,2024-11-02,73,0.11704114719613057,Noid,'Tyler',"""'The Creator'"""
0.4159374731653888,2024-11-02,94,0.10314212462587934,Perfect,'One Direction',"""None"""
0.4159374731653888,2024-11-02,140,0.08451542547285165,Steal My Girl,'One Direction',"""None"""
0.4159374731653888,2024-11-02,193,0.07198157507486945,You & I,'One Direction',"""None"""
0.41785423110624315,2024-11-09,10,0.31622776601683794,St. Chroma,'Tyler',"""'The Creator', 'Daniel Caesar'"""
0.41785423110624315,2024-11-09,14,0.2672612419124244,Disease,'Lady Gaga',"""None"""
0.41785423110624315,2024-11-09,24,0.20412414523193154,"Darling, I",'Tyler',"""'The Creator', 'Teezo Touchdown'"""
0.41785423110624315,2024-11-09,25,0.2,I'll Be There,'JIN',"""None"""
0.41785423110624315,2024-11-09,26,0.19611613513818404,Rah Tah Tah,'Tyler',"""'The Creator'"""
0.41785423110624315,2024-11-09,27,0.19245008972987526,Sticky,'Tyler',"""'The Creator', 'GloRilla', 'Se', 'yy Red', 'Lil Wayne'"""
0.41785423110624315,2024-11-09,39,0.16012815380508713,Hey Jane,'Tyler',"""'The Creator'"""
0.41785423110624315,2024-11-09,41,0.15617376188860607,Thought I Was Dead,'Tyler',"""'The Creator', 'ScHoolboy Q', 'Santigold'"""
0.41785423110624315,2024-11-09,51,0.14002800840280097,Judge Judy,'Tyler',"""'The Creator'"""
0.41785423110624315,2024-11-09,54,0.13608276348795434,Take Your Mask Off,'Tyler',"""'The Creator', 'Daniel Caesar', 'Latoiya Williams'"""
0.41785423110624315,2024-11-09,56,0.1336306209562122,I Killed You,'Tyler',"""'The Creator'"""
0.41785423110624315,2024-11-09,61,0.12803687993289598,Like Him,'Tyler',"""'The Creator', 'Lola Young'"""
0.41785423110624315,2024-11-09,66,0.12309149097933272,Barbie,'DJ Glenner',"""'MC Tuto'"""
0.41785423110624315,2024-11-09,77,0.11396057645963795,Presidente,'Gabito Ballesteros',"""'Natanael Cano', 'Neton Vega', 'Luis R Conriquez'"""
0.41785423110624315,2024-11-09,83,0.10976425998969035,Tomorrow,'Tyler',"""'The Creator'"""
0.41785423110624315,2024-11-09,90,0.10540925533894598,Balloon,'Tyler',"""'The Creator', 'Doechii'"""
0.41785423110624315,2024-11-09,110,0.09534625892455924,Cherish (My Love),'ILLIT',"""None"""
0.41785423110624315,2024-11-09,121,0.09090909090909091,Over Each Other,'Linkin Park',"""None"""
0.41785423110624315,2024-11-09,132,0.08703882797784893,I Hope You Find Your Way Home,'Tyler',"""'The Creator'"""
0.41785423110624315,2024-11-09,134,0.08638684255813601,Degenere,'Myke Towers',"""'benny blanco'"""
0.41785423110624315,2024-11-09,150,0.08164965809277261,Heart Of A Woman,'Summer Walker',"""None"""
0.41785423110624315,2024-11-09,193,0.07198157507486945,Treasure,'Bruno Mars',"""None"""
0.4197709890470975,2024-11-16,15,0.2581988897471611,Sao Paulo,'The Weeknd',"""'Anitta'"""
0.4197709890470975,2024-11-16,29,0.18569533817705186,POWER,'G-DRAGON',"""None"""
0.4197709890470975,2024-11-16,30,0.18257418583505536,Drip,'BABYMONSTER',"""None"""
0.4197709890470975,2024-11-16,130,0.08770580193070293,Nueva Era,'DuKi',"""'Myke Towers'"""
0.4197709890470975,2024-11-16,138,0.08512565307587486,Chill Bae,'Lil Uzi Vert',"""None"""
0.4197709890470975,2024-11-16,197,0.07124704998790965,Light Year (Practice),'Lil Uzi Vert',"""None"""
0.4216877469879518,2024-11-23,20,0.22360679774997896,+57,'Karol G',"""'Feid', 'DFZM', 'Ovy On The Drums', 'J Balvin', 'Maluma', 'Ryan Castro', 'Blessd'"""
0.4216877469879518,2024-11-23,74,0.11624763874381928,High Road,'Zach Bryan',"""None"""
0.4216877469879518,2024-11-23,160,0.07905694150420949,This World's A Giant,'Zach Bryan',"""None"""
0.4216877469879518,2024-11-23,163,0.07832604499879574,Labour,'Paris Paloma',"""None"""
0.4216877469879518,2024-11-23,168,0.07715167498104596,Sana Guvenmiyorum,'Dedubluman',"""'Aleyna Tilki'"""
0.4216877469879518,2024-11-23,170,0.07669649888473704,Feel Good Inc,'Gorillaz',"""None"""
0.4216877469879518,2024-11-23,181,0.07432941462471664,No Pole,'Don Toliver',"""None"""
0.4216877469879518,2024-11-23,195,0.0716114874039433,Over The Moon,'TOMORROW',"""'TOGETHER'"""
0.4236045049288061,2024-11-30,5,0.4472135954999579,Running Wild,'JIN',"""None"""
0.4236045049288061,2024-11-30,20,0.22360679774997896,Que Pasaria...,'Rauw Alejandro',"""'Bad Bunny'"""
0.4236045049288061,2024-11-30,29,0.18569533817705186,Two Faced,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,32,0.17677669529663687,2 Hands,'Tate McRae',"""None"""
0.4236045049288061,2024-11-30,33,0.17407765595569785,Khe?,'Rauw Alejandro',"""'Romeo Santos'"""
0.4236045049288061,2024-11-30,45,0.14907119849998599,No One Noticed,'The Marias',"""None"""
0.4236045049288061,2024-11-30,57,0.13245323570650439,Se Fue,'Rauw Alejandro',"""'Laura Pausini'"""
0.4236045049288061,2024-11-30,65,0.12403473458920847,Tu Con El,'Rauw Alejandro',"""None"""
0.4236045049288061,2024-11-30,80,0.11180339887498948,Cut The Bridge,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,118,0.09205746178983235,Stained,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,123,0.09016696346674323,Revolu,'Rauw Alejandro',"""'Feid'"""
0.4236045049288061,2024-11-30,127,0.08873565094161139,Good Things Go,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,136,0.08574929257125441,Overflow,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,138,0.08512565307587486,Casualty,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,150,0.08164965809277261,IGYEIH,'Linkin Park',"""None"""
0.4236045049288061,2024-11-30,152,0.08111071056538127,Heart On The Window,'JIN',"""'WENDY'"""
0.4236045049288061,2024-11-30,157,0.07980868844676221,Dejame Entrar,'Rauw Alejandro',"""None"""
0.4236045049288061,2024-11-30,167,0.07738232325341368,AGATS2 (Insecure),'Juice WRLD',"""'Nicki Minaj'"""
0.4236045049288061,2024-11-30,199,0.07088812050083358,Igloo,'KISS OF LIFE',"""None"""
0.4255212628696604,2024-12-07,3,0.5773502691896258,Squabble Up,'Kendrick Lamar',"""None"""
0.4255212628696604,2024-12-07,4,0.5,Luther,'Kendrick Lamar',"""'SZA'"""
0.4255212628696604,2024-12-07,5,0.4472135954999579,TV Off,'Kendrick Lamar',"""'Lefty Gunplay'"""
0.4255212628696604,2024-12-07,6,0.4082482904638631,Wacced Out Murals,'Kendrick Lamar',"""None"""
0.4255212628696604,2024-12-07,10,0.31622776601683794,Hey Now,'Kendrick Lamar',"""'Dody6'"""
0.4255212628696604,2024-12-07,12,0.2886751345948129,Reincarnated,'Kendrick Lamar',"""None"""
0.4255212628696604,2024-12-07,13,0.2773500981126146,Man At The Garden,'Kendrick Lamar',"""None"""
0.4255212628696604,2024-12-07,15,0.2581988897471611,Dodger Blue,'Kendrick Lamar',"""'Wallie the Sensei', 'Siete7 x', 'Roddy Ricch'"""
0.4255212628696604,2024-12-07,16,0.25,Heart Pt. 6,'Kendrick Lamar',"""None"""
0.4255212628696604,2024-12-07,20,0.22360679774997896,Peekaboo,'Kendrick Lamar',"""'AzChike'"""
0.4255212628696604,2024-12-07,23,0.20851441405707477,Ma Meilleure Ennemie,'Stromae',"""'Pomme'"""
0.4255212628696604,2024-12-07,29,0.18569533817705186,Number One Girl,'ROSE',"""None"""
0.4255212628696604,2024-12-07,32,0.17677669529663687,Gloria,'Kendrick Lamar',"""'SZA'"""
0.4255212628696604,2024-12-07,34,0.17149858514250882,Home Sweet Home,'G-DRAGON',"""'TAEYANG', 'DAESUNG'"""
0.4255212628696604,2024-12-07,35,0.1690308509457033,GNX,'Kendrick Lamar',"""'Hitta J3', 'YoungThreat', 'Peysoh'"""
0.4255212628696604,2024-12-07,45,0.14907119849998599,Defying Gravity,'Cynthia Erivo',"""'Ariana Grande'"""
0.4255212628696604,2024-12-07,57,0.13245323570650439,Popular,'Ariana Grande',"""None"""
0.4255212628696604,2024-12-07,78,0.11322770341445956,Nadie,'Tito Double P',"""None"""
0.4255212628696604,2024-12-07,112,0.0944911182523068,What Is This Feeling?,'Ariana Grande',"""'Cynthia Erivo'"""
0.4255212628696604,2024-12-07,141,0.0842151921066519,Cosas Pendientes,'Maluma',"""None"""
0.4255212628696604,2024-12-07,150,0.08164965809277261,The Line,'Twenty One Pilots',"""None"""
0.4255212628696604,2024-12-07,181,0.07432941462471664,To Ashes And Blood,'Woodkid',"""None"""
0.4255212628696604,2024-12-07,200,0.07071067811865475,Ran$om,'Lil Tecca',"""None"""
0.42743802081051474,2024-12-14,33,0.17407765595569785,Winter Ahead,'V',"""'Park Hyo Shin'"""
0.42743802081051474,2024-12-14,76,0.11470786693528087,Empty Out Your Pockets,'Juice WRLD',"""None"""
0.42743802081051474,2024-12-14,134,0.08638684255813601,Misfit,'Juice WRLD',"""None"""
0.42743802081051474,2024-12-14,172,0.07624928516630233,Messy,'Lola Young',"""None"""
0.42743802081051474,2024-12-14,184,0.07372097807744857,Bitter Vacances,'Mrs. GREEN APPLE',"""None"""
0.42743802081051474,2024-12-14,191,0.07235746052924216,Nanani Nanana,'Gazo',"""None"""
0.42935477875136907,2024-12-21,15,0.2581988897471611,Toxic Till The End,'ROSE',"""None"""
0.42935477875136907,2024-12-21,39,0.16012815380508713,El Club,'Bad Bunny',"""None"""
0.42935477875136907,2024-12-21,48,0.14433756729740646,Strategy,'TWICE',"""'Megan Thee Stallion'"""
0.42935477875136907,2024-12-21,70,0.11952286093343936,Rosones,'Tito Double P',"""None"""
0.42935477875136907,2024-12-21,72,0.11785113019775793,White Christmas,'V',"""'Bing Crosby'"""
0.42935477875136907,2024-12-21,129,0.08804509063256238,Gervonta,'Peso Pluma',"""None"""
0.42935477875136907,2024-12-21,151,0.08137884587711594,Drinks Or Coffee,'ROSE',"""None"""
0.42935477875136907,2024-12-21,164,0.07808688094430304,Amapola,'Natanael Cano',"""'Nueva H'"""
0.42935477875136907,2024-12-21,165,0.0778498944161523,3am,'ROSE',"""None"""
0.42935477875136907,2024-12-21,177,0.07516460280028289,Gameboy,'ROSE',"""None"""
0.42935477875136907,2024-12-21,183,0.07392212709545729,Two Years,'ROSE',"""None"""
0.42935477875136907,2024-12-21,198,0.07106690545187015,Stay A Little Longer,'ROSE',"""None"""
0.4312715366922234,2024-12-28,66,0.12309149097933272,Walkin On Water,'Stray Kids',"""None"""
0.4312715366922234,2024-12-28,141,0.0842151921066519,Indigo,'Sam Barber',"""'Avery Anna'"""
0.4312715366922234,2024-12-28,161,0.07881104062391006,Beanie,'Chezile',"""None"""
0.4312715366922234,2024-12-28,163,0.07832604499879574,Christmas Magic,'Laufey',"""None"""
0.4312715366922234,2024-12-28,164,0.07808688094430304,Push 2 Start,'Tyla',"""None"""
0.4312715366922234,2024-12-28,172,0.07624928516630233,Blue,'yung kai',"""None"""
0.4312715366922234,2024-12-28,190,0.07254762501100116,Swim,'Chase Atlantic',"""None"""
0.4312715366922234,2024-12-28,191,0.07235746052924216,Ultima Noite,'Leo Foguete',"""None"""
0.43318829463307773,2025-01-04,67,0.12216944435630522,30 For 30,'SZA',"""'Kendrick Lamar'"""
0.43318829463307773,2025-01-04,84,0.1091089451179962,O Holy Night,'Celine Dion',"""None"""
0.43318829463307773,2025-01-04,90,0.10540925533894598,Run Rudolph Run,'Mark Ambor',"""None"""
0.43318829463307773,2025-01-04,107,0.09667364890456635,BMF,'SZA',"""None"""
0.43318829463307773,2025-01-04,122,0.09053574604251853,Drive,'SZA',"""None"""
0.43318829463307773,2025-01-04,128,0.08838834764831843,Santa Baby,'Laufey',"""None"""
0.43318829463307773,2025-01-04,129,0.08804509063256238,Under The Tree,'Ed Sheeran',"""None"""
0.43318829463307773,2025-01-04,130,0.08770580193070293,Holiday Road,'Kesha',"""None"""
0.43318829463307773,2025-01-04,142,0.08391813582966891,Winter Wonderland,'Michael Buble',"""None"""
0.43318829463307773,2025-01-04,144,0.08333333333333333,It Can't Be Christmas,'Tom Grennan',"""None"""
0.43318829463307773,2025-01-04,146,0.0827605888602368,Diamond Boy (DTM),'SZA',"""None"""
0.43318829463307773,2025-01-04,156,0.08006407690254357,Christmas Eve (Sarajevo 12/24),'Trans-Siberian Orchestra',"""None"""
0.43318829463307773,2025-01-04,164,0.07808688094430304,Santa Doesn’t Know You Like I Do,'Sabrina Carpenter',"""None"""
0.43318829463307773,2025-01-04,165,0.0778498944161523,What Do I Do,'SZA',"""None"""
0.43318829463307773,2025-01-04,169,0.07692307692307693,Sleigh Ride,'Ella Fitzgerald',"""None"""
0.43318829463307773,2025-01-04,171,0.07647191129018725,Mary's Boy Child / Oh My Lord,'Boney M.',"""None"""
0.43318829463307773,2025-01-04,173,0.07602859212697055,Do You Hear What I Hear?,'Bing Crosby',"""'Ralph Carmichael Orchestra', 'Chorus'"""
0.43318829463307773,2025-01-04,180,0.07453559924999299,Scorsese Baby Daddy,'SZA',"""None"""
0.43318829463307773,2025-01-04,191,0.07235746052924216,No More Hiding,'SZA',"""None"""
0.43318829463307773,2025-01-04,196,0.07142857142857142,Crybaby,'SZA',"""None"""
0.43510505257393206,2025-01-11,57,0.13245323570650439,Loco,'Neton Vega',"""None"""
0.43510505257393206,2025-01-11,59,0.13018891098082389,Oh Garota Eu Quero Voce So Pra Mim,'Oruam',"""'Ze Felipe', 'MC Tuto', 'DJ LC da Roca', 'MC K9', 'MC Rodrigo do CN', 'mc pl alves'"""
0.43510505257393206,2025-01-11,77,0.11396057645963795,Smile,'Morgan Wallen',"""None"""
0.43510505257393206,2025-01-11,101,0.09950371902099892,La La La,'Naughty Boy',"""'Sam Smith'"""
0.43510505257393206,2025-01-11,103,0.09853292781642932,Pitorro de Coco,'Bad Bunny',"""None"""
0.43510505257393206,2025-01-11,109,0.09578262852211514,Descer Pra BC,'Brenno',"""'Matheus', 'DJ Ari SL'"""
0.43510505257393206,2025-01-11,181,0.07432941462471664,Capaz,'Alleh',"""'Yorghaki'"""
0.43510505257393206,2025-01-11,185,0.07352146220938077,Me Jalo,'Fuerza Regida',"""'Grupo Frontera'"""
0.43510505257393206,2025-01-11,187,0.07312724241271307,Fui Mlk,'Nilo',"""'MC Paiva', 'DJ Di Marques', 'Kyo'"""
0.43510505257393206,2025-01-11,192,0.07216878364870323,Good News,'Shaboozey',"""None"""
0.4370218105147864,2025-01-18,9,0.3333333333333333,Nuevayol,'Bad Bunny',"""None"""
0.4370218105147864,2025-01-18,10,0.31622776601683794,Baile Inolvidable,'Bad Bunny',"""None"""
0.4370218105147864,2025-01-18,12,0.2886751345948129,DTMF,'Bad Bunny',"""None"""
0.4370218105147864,2025-01-18,14,0.2672612419124244,Voy A Llevarte Pa PR,'Bad Bunny',"""None"""
0.4370218105147864,2025-01-18,22,0.21320071635561041,Velda,'Bad Bunny',"""'Omar Courtz', 'Dei V'"""
0.4370218105147864,2025-01-18,26,0.19611613513818404,Perfumito Nuevo,'Bad Bunny',"""'RaiNao'"""
0.4370218105147864,2025-01-18,27,0.19245008972987526,Weltita,'Bad Bunny',"""'Chuwi'"""
0.4370218105147864,2025-01-18,31,0.1796053020267749,EOO,'Bad Bunny',"""None"""
0.4370218105147864,2025-01-18,32,0.17677669529663687,"Dum, Dumb, And Dumber",'Lil Baby',"""'Young Thug', 'Future'"""
0.4370218105147864,2025-01-18,36,0.16666666666666666,Ketu Tecre,'Bad Bunny',"""None"""
0.4370218105147864,2025-01-18,38,0.16222142113076254,Kloufrens,'Bad Bunny',"""None"""
